ReleaseDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID,,,
20181106,6031,Kings,County,CA,0,100,100,0,0,0,2018-11-06,2018-11-12,1,,
20181030,6031,Kings,County,CA,0,100,100,0,0,0,2018-10-30,2018-11-05,1,,
20181225,6033,Lake,County,CA,0,100,100,0,0,0,2018-12-25,2018-12-31,1,,
20181218,6033,Lake,County,CA,0,100,100,0,0,0,2018-12-18,2018-12-24,1,,
20181211,6033,Lake,County,CA,0,100,100,0,0,0,2018-12-11,2018-12-17,1,,
20181204,6033,Lake,County,CA,0,100,100,0,0,0,2018-12-04,2018-12-10,1,,
20181127,6033,Lake,County,CA,0,100,100,0,0,0,2018-11-27,2018-12-03,1,,
20181120,6033,Lake,County,CA,0,100,100,0,0,0,2018-11-20,2018-11-26,1,,
20181113,6033,Lake,County,CA,0,100,93.53,0,0,0,2018-11-13,2018-11-19,1,,
20181106,6033,Lake,County,CA,0,100,93.53,0,0,0,2018-11-06,2018-11-12,1,,
20181030,6033,Lake,County,CA,0,100,87.77,0,0,0,2018-10-30,2018-11-05,1,,
20181225,6035,Lassen,County,CA,0,100,82.04,0,0,0,2018-12-25,2018-12-31,1,,
20181218,6035,Lassen,County,CA,0,100,82.04,0,0,0,2018-12-18,2018-12-24,1,,
20181211,6035,Lassen,County,CA,0,100,82.04,0,0,0,2018-12-11,2018-12-17,1,,
20181204,6035,Lassen,County,CA,0,100,82.04,0,0,0,2018-12-04,2018-12-10,1,,
20181127,6035,Lassen,County,CA,0,100,82.04,0,0,0,2018-11-27,2018-12-03,1,,
20181120,6035,Lassen,County,CA,0,100,82.04,0,0,0,2018-11-20,2018-11-26,1,,
20181113,6035,Lassen,County,CA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,6035,Lassen,County,CA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,6035,Lassen,County,CA,99.93,0.07,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,6037,Los,Angeles,County,CA,0,100,100,72.41,3.55,0,2018-12-25,2018-12-31,1,
20181218,6037,Los,Angeles,County,CA,0,100,100,72.41,3.55,0,2018-12-18,2018-12-24,1,
20181211,6037,Los,Angeles,County,CA,0,100,100,72.41,3.55,0,2018-12-11,2018-12-17,1,
20181204,6037,Los,Angeles,County,CA,0,100,100,72.41,3.55,0,2018-12-04,2018-12-10,1,
20181127,6037,Los,Angeles,County,CA,0,100,100,72.41,3.55,0,2018-11-27,2018-12-03,1,
20181120,6037,Los,Angeles,County,CA,0,100,100,72.41,3.55,0,2018-11-20,2018-11-26,1,
20181113,6037,Los,Angeles,County,CA,0,100,100,72.41,0,0,2018-11-13,2018-11-19,1,
20181106,6037,Los,Angeles,County,CA,0,100,100,72.41,0,0,2018-11-06,2018-11-12,1,
20181030,6037,Los,Angeles,County,CA,0,100,100,72.41,0,0,2018-10-30,2018-11-05,1,
20181225,6039,Madera,County,CA,37.29,62.71,12.37,0,0,0,2018-12-25,2018-12-31,1,,
20181218,6039,Madera,County,CA,37.29,62.71,12.37,0,0,0,2018-12-18,2018-12-24,1,,
20181211,6039,Madera,County,CA,37.29,62.71,12.37,0,0,0,2018-12-11,2018-12-17,1,,
20181204,6039,Madera,County,CA,37.29,62.71,12.37,0,0,0,2018-12-04,2018-12-10,1,,
20181127,6039,Madera,County,CA,0,100,24.12,0,0,0,2018-11-27,2018-12-03,1,,
20181120,6039,Madera,County,CA,0,100,24.12,0,0,0,2018-11-20,2018-11-26,1,,
20181113,6039,Madera,County,CA,0,100,7.48,0,0,0,2018-11-13,2018-11-19,1,,
20181106,6039,Madera,County,CA,0,100,7.48,0,0,0,2018-11-06,2018-11-12,1,,
20181030,6039,Madera,County,CA,8.35,91.65,7.48,0,0,0,2018-10-30,2018-11-05,1,,
20181225,6041,Marin,County,CA,0,100,74.91,0,0,0,2018-12-25,2018-12-31,1,,
20181218,6041,Marin,County,CA,0,100,74.91,0,0,0,2018-12-18,2018-12-24,1,,
20181211,6041,Marin,County,CA,0,100,74.91,0,0,0,2018-12-11,2018-12-17,1,,
20181204,6041,Marin,County,CA,0,100,100,0,0,0,2018-12-04,2018-12-10,1,,
20181127,6041,Marin,County,CA,0,100,100,0,0,0,2018-11-27,2018-12-03,1,,
20181120,6041,Marin,County,CA,0,100,100,0,0,0,2018-11-20,2018-11-26,1,,
20181113,6041,Marin,County,CA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,6041,Marin,County,CA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,6041,Marin,County,CA,0,100,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,6043,Mariposa,County,CA,91.6,8.4,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,6043,Mariposa,County,CA,91.6,8.4,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,6043,Mariposa,County,CA,91.6,8.4,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,6043,Mariposa,County,CA,91.6,8.4,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,6043,Mariposa,County,CA,0,100,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,6043,Mariposa,County,CA,0,100,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,6043,Mariposa,County,CA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,6043,Mariposa,County,CA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,6043,Mariposa,County,CA,0.39,99.61,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,6045,Mendocino,County,CA,0,100,100,0,0,0,2018-12-25,2018-12-31,1,,
20181218,6045,Mendocino,County,CA,0,100,100,0,0,0,2018-12-18,2018-12-24,1,,
20181211,6045,Mendocino,County,CA,0,100,100,0,0,0,2018-12-11,2018-12-17,1,,
20181204,6045,Mendocino,County,CA,0,100,100,0,0,0,2018-12-04,2018-12-10,1,,
20181127,6045,Mendocino,County,CA,0,100,100,0,0,0,2018-11-27,2018-12-03,1,,
20181120,6045,Mendocino,County,CA,0,100,100,0,0,0,2018-11-20,2018-11-26,1,,
20181113,6045,Mendocino,County,CA,0,100,50.09,0,0,0,2018-11-13,2018-11-19,1,,
20181106,6045,Mendocino,County,CA,0,100,50.09,0,0,0,2018-11-06,2018-11-12,1,,
20181030,6045,Mendocino,County,CA,0,100,23.09,0,0,0,2018-10-30,2018-11-05,1,,
20181225,6047,Merced,County,CA,0,100,69.6,0,0,0,2018-12-25,2018-12-31,1,,
20181218,6047,Merced,County,CA,0,100,69.6,0,0,0,2018-12-18,2018-12-24,1,,
20181211,6047,Merced,County,CA,0,100,69.6,0,0,0,2018-12-11,2018-12-17,1,,
20181204,6047,Merced,County,CA,0,100,70.32,0,0,0,2018-12-04,2018-12-10,1,,
20181127,6047,Merced,County,CA,0,100,97.87,0,0,0,2018-11-27,2018-12-03,1,,
20181120,6047,Merced,County,CA,0,100,97.87,0,0,0,2018-11-20,2018-11-26,1,,
20181113,6047,Merced,County,CA,0,100,0.2,0,0,0,2018-11-13,2018-11-19,1,,
20181106,6047,Merced,County,CA,0,100,0.2,0,0,0,2018-11-06,2018-11-12,1,,
20181030,6047,Merced,County,CA,0,100,0.2,0,0,0,2018-10-30,2018-11-05,1,,
20181225,6049,Modoc,County,CA,0,100,25.38,10.1,0,0,2018-12-25,2018-12-31,1,,
20181218,6049,Modoc,County,CA,0,100,25.38,10.24,0,0,2018-12-18,2018-12-24,1,,
20181211,6049,Modoc,County,CA,0,100,25.38,10.24,0,0,2018-12-11,2018-12-17,1,,
20181204,6049,Modoc,County,CA,0,100,25.38,10.24,0,0,2018-12-04,2018-12-10,1,,
20181127,6049,Modoc,County,CA,0,100,25.38,10.15,0,0,2018-11-27,2018-12-03,1,,
20181120,6049,Modoc,County,CA,0,100,25.38,10.15,0,0,2018-11-20,2018-11-26,1,,
20181113,6049,Modoc,County,CA,0,100,22.54,10.15,0,0,2018-11-13,2018-11-19,1,,
20181106,6049,Modoc,County,CA,0,100,22.54,10.15,0,0,2018-11-06,2018-11-12,1,,
20181030,6049,Modoc,County,CA,13.87,86.13,22.28,9.59,0,0,2018-10-30,2018-11-05,1,,
20181225,6051,Mono,County,CA,84.16,15.84,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,6051,Mono,County,CA,84.16,15.84,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,6051,Mono,County,CA,84.16,15.84,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,6051,Mono,County,CA,84.16,15.84,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,6051,Mono,County,CA,0,100,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,6051,Mono,County,CA,0,100,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,6051,Mono,County,CA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,6051,Mono,County,CA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,6051,Mono,County,CA,79.33,20.67,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,6053,Monterey,County,CA,0,100,100,0,0,0,2018-12-25,2018-12-31,1,,
20181218,6053,Monterey,County,CA,0,100,100,0,0,0,2018-12-18,2018-12-24,1,,
20181211,6053,Monterey,County,CA,0,100,100,0,0,0,2018-12-11,2018-12-17,1,,
20181204,6053,Monterey,County,CA,0,100,100,0,0,0,2018-12-04,2018-12-10,1,,
20181127,6053,Monterey,County,CA,0,100,100,0,0,0,2018-11-27,2018-12-03,1,,
20181120,6053,Monterey,County,CA,0,100,100,0,0,0,2018-11-20,2018-11-26,1,,
20181113,6053,Monterey,County,CA,0,100,7.61,0,0,0,2018-11-13,2018-11-19,1,,
20181106,6053,Monterey,County,CA,0,100,7.61,0,0,0,2018-11-06,2018-11-12,1,,
20181030,6053,Monterey,County,CA,0,100,7.61,0,0,0,2018-10-30,2018-11-05,1,,
20181225,6055,Napa,County,CA,0,100,54.64,0,0,0,2018-12-25,2018-12-31,1,,
20181218,6055,Napa,County,CA,0,100,54.64,0,0,0,2018-12-18,2018-12-24,1,,
20181211,6055,Napa,County,CA,0,100,54.64,0,0,0,2018-12-11,2018-12-17,1,,
20181204,6055,Napa,County,CA,0,100,100,0,0,0,2018-12-04,2018-12-10,1,,
20181127,6055,Napa,County,CA,0,100,100,0,0,0,2018-11-27,2018-12-03,1,,
20181120,6055,Napa,County,CA,0,100,100,0,0,0,2018-11-20,2018-11-26,1,,
20181113,6055,Napa,County,CA,0,100,31.24,0,0,0,2018-11-13,2018-11-19,1,,
20181106,6055,Napa,County,CA,0,100,31.24,0,0,0,2018-11-06,2018-11-12,1,,
20181030,6055,Napa,County,CA,0,100,31.19,0,0,0,2018-10-30,2018-11-05,1,,
20181225,6057,Nevada,County,CA,0,100,4.89,0,0,0,2018-12-25,2018-12-31,1,,
20181218,6057,Nevada,County,CA,0,100,4.89,0,0,0,2018-12-18,2018-12-24,1,,
20181211,6057,Nevada,County,CA,0,100,4.89,0,0,0,2018-12-11,2018-12-17,1,,
20181204,6057,Nevada,County,CA,0,100,4.89,0,0,0,2018-12-04,2018-12-10,1,,
20181127,6057,Nevada,County,CA,0,100,100,0,0,0,2018-11-27,2018-12-03,1,,
20181120,6057,Nevada,County,CA,0,100,100,0,0,0,2018-11-20,2018-11-26,1,,
20181113,6057,Nevada,County,CA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,6057,Nevada,County,CA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,6057,Nevada,County,CA,47.17,52.83,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,6059,Orange,County,CA,0,100,100,100,0,0,2018-12-25,2018-12-31,1,,
20181218,6059,Orange,County,CA,0,100,100,100,0,0,2018-12-18,2018-12-24,1,,
20181211,6059,Orange,County,CA,0,100,100,100,0,0,2018-12-11,2018-12-17,1,,
20181204,6059,Orange,County,CA,0,100,100,100,0,0,2018-12-04,2018-12-10,1,,
20181127,6059,Orange,County,CA,0,100,100,100,0,0,2018-11-27,2018-12-03,1,,
20181120,6059,Orange,County,CA,0,100,100,100,0,0,2018-11-20,2018-11-26,1,,
20181113,6059,Orange,County,CA,0,100,100,100,0,0,2018-11-13,2018-11-19,1,,
20181106,6059,Orange,County,CA,0,100,100,100,0,0,2018-11-06,2018-11-12,1,,
20181030,6059,Orange,County,CA,0,100,100,100,0,0,2018-10-30,2018-11-05,1,,
20181225,6061,Placer,County,CA,0,100,6.26,0,0,0,2018-12-25,2018-12-31,1,,
20181218,6061,Placer,County,CA,0,100,6.26,0,0,0,2018-12-18,2018-12-24,1,,
20181211,6061,Placer,County,CA,0,100,6.26,0,0,0,2018-12-11,2018-12-17,1,,
20181204,6061,Placer,County,CA,0,100,6.51,0,0,0,2018-12-04,2018-12-10,1,,
20181127,6061,Placer,County,CA,0,100,100,0,0,0,2018-11-27,2018-12-03,1,,
20181120,6061,Placer,County,CA,0,100,100,0,0,0,2018-11-20,2018-11-26,1,,
20181113,6061,Placer,County,CA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,6061,Placer,County,CA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,6061,Placer,County,CA,61.43,38.57,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,6063,Plumas,County,CA,0,100,100,0,0,0,2018-12-25,2018-12-31,1,,
20181218,6063,Plumas,County,CA,0,100,100,0,0,0,2018-12-18,2018-12-24,1,,
20181211,6063,Plumas,County,CA,0,100,100,0,0,0,2018-12-11,2018-12-17,1,,
20181204,6063,Plumas,County,CA,0,100,100,0,0,0,2018-12-04,2018-12-10,1,,
20181127,6063,Plumas,County,CA,0,100,100,0,0,0,2018-11-27,2018-12-03,1,,
20181120,6063,Plumas,County,CA,0,100,100,0,0,0,2018-11-20,2018-11-26,1,,
20181113,6063,Plumas,County,CA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,6063,Plumas,County,CA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,6063,Plumas,County,CA,90.28,9.72,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,6065,Riverside,County,CA,0,100,100,31.29,0,0,2018-12-25,2018-12-31,1,,
20181218,6065,Riverside,County,CA,0,100,100,31.29,0,0,2018-12-18,2018-12-24,1,,
20181211,6065,Riverside,County,CA,0,100,100,31.29,0,0,2018-12-11,2018-12-17,1,,
20181204,6065,Riverside,County,CA,0,100,100,39.96,0.36,0,2018-12-04,2018-12-10,1,,
20181127,6065,Riverside,County,CA,0,100,100,39.96,0.36,0,2018-11-27,2018-12-03,1,,
20181120,6065,Riverside,County,CA,0,100,100,40.6,0.36,0,2018-11-20,2018-11-26,1,,
20181113,6065,Riverside,County,CA,0,100,100,40.6,0.36,0,2018-11-13,2018-11-19,1,,
20181106,6065,Riverside,County,CA,0,100,100,40.6,0.36,0,2018-11-06,2018-11-12,1,,
20181030,6065,Riverside,County,CA,0,100,100,68.05,5.62,0,2018-10-30,2018-11-05,1,,
20181225,6067,Sacramento,County,CA,0,100,17.91,0,0,0,2018-12-25,2018-12-31,1,,
20181218,6067,Sacramento,County,CA,0,100,17.91,0,0,0,2018-12-18,2018-12-24,1,,
20181211,6067,Sacramento,County,CA,0,100,17.91,0,0,0,2018-12-11,2018-12-17,1,,
20181204,6067,Sacramento,County,CA,0,100,68.67,0,0,0,2018-12-04,2018-12-10,1,,
20181127,6067,Sacramento,County,CA,0,100,100,0,0,0,2018-11-27,2018-12-03,1,,
20181120,6067,Sacramento,County,CA,0,100,100,0,0,0,2018-11-20,2018-11-26,1,,
20181113,6067,Sacramento,County,CA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,6067,Sacramento,County,CA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,6067,Sacramento,County,CA,91.48,8.52,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,6069,San,Benito,County,CA,0,100,100,0,0,0,2018-12-25,2018-12-31,1,
20181218,6069,San,Benito,County,CA,0,100,100,0,0,0,2018-12-18,2018-12-24,1,
20181211,6069,San,Benito,County,CA,0,100,100,0,0,0,2018-12-11,2018-12-17,1,
20181204,6069,San,Benito,County,CA,0,100,100,0,0,0,2018-12-04,2018-12-10,1,
20181127,6069,San,Benito,County,CA,0,100,100,0,0,0,2018-11-27,2018-12-03,1,
20181120,6069,San,Benito,County,CA,0,100,100,0,0,0,2018-11-20,2018-11-26,1,
20181113,6069,San,Benito,County,CA,0,100,1.26,0,0,0,2018-11-13,2018-11-19,1,
20181106,6069,San,Benito,County,CA,0,100,1.26,0,0,0,2018-11-06,2018-11-12,1,
20181030,6069,San,Benito,County,CA,0,100,1.26,0,0,0,2018-10-30,2018-11-05,1,
20181225,6071,San,Bernardino,County,CA,0,100,99.84,10.88,0,0,2018-12-25,2018-12-31,1,
20181218,6071,San,Bernardino,County,CA,0,100,99.84,10.88,0,0,2018-12-18,2018-12-24,1,
20181211,6071,San,Bernardino,County,CA,0,100,99.84,10.88,0,0,2018-12-11,2018-12-17,1,
20181204,6071,San,Bernardino,County,CA,0,100,99.84,12.71,0,0,2018-12-04,2018-12-10,1,
20181127,6071,San,Bernardino,County,CA,0,100,99.84,12.71,0,0,2018-11-27,2018-12-03,1,
20181120,6071,San,Bernardino,County,CA,0,100,89.34,12.71,0,0,2018-11-20,2018-11-26,1,
20181113,6071,San,Bernardino,County,CA,0,100,89.34,12.71,0,0,2018-11-13,2018-11-19,1,
20181106,6071,San,Bernardino,County,CA,0,100,89.34,12.71,0,0,2018-11-06,2018-11-12,1,
20181030,6071,San,Bernardino,County,CA,0,100,89.34,21.71,0,0,2018-10-30,2018-11-05,1,
20181225,6073,San,Diego,County,CA,0,100,100,100,0,0,2018-12-25,2018-12-31,1,
20181218,6073,San,Diego,County,CA,0,100,100,100,0,0,2018-12-18,2018-12-24,1,
20181211,6073,San,Diego,County,CA,0,100,100,100,0,0,2018-12-11,2018-12-17,1,
20181204,6073,San,Diego,County,CA,0,100,100,100,5.34,0,2018-12-04,2018-12-10,1,
20181127,6073,San,Diego,County,CA,0,100,100,100,5.34,0,2018-11-27,2018-12-03,1,
20181120,6073,San,Diego,County,CA,0,100,100,100,5.34,0,2018-11-20,2018-11-26,1,
20181113,6073,San,Diego,County,CA,0,100,100,100,5.34,0,2018-11-13,2018-11-19,1,
20181106,6073,San,Diego,County,CA,0,100,100,100,5.34,0,2018-11-06,2018-11-12,1,
20181030,6073,San,Diego,County,CA,0,100,100,100,5.34,0,2018-10-30,2018-11-05,1,
20181225,6075,San,Francisco,County,CA,0,100,1.13,0,0,0,2018-12-25,2018-12-31,1,
20181218,6075,San,Francisco,County,CA,0,100,1.13,0,0,0,2018-12-18,2018-12-24,1,
20181211,6075,San,Francisco,County,CA,0,100,1.13,0,0,0,2018-12-11,2018-12-17,1,
20181204,6075,San,Francisco,County,CA,0,100,100,0,0,0,2018-12-04,2018-12-10,1,
20181127,6075,San,Francisco,County,CA,0,100,100,0,0,0,2018-11-27,2018-12-03,1,
20181120,6075,San,Francisco,County,CA,0,100,100,0,0,0,2018-11-20,2018-11-26,1,
20181113,6075,San,Francisco,County,CA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,
20181106,6075,San,Francisco,County,CA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,
20181030,6075,San,Francisco,County,CA,0,100,0,0,0,0,2018-10-30,2018-11-05,1,
20181225,6077,San,Joaquin,County,CA,0,100,18.62,0,0,0,2018-12-25,2018-12-31,1,
20181218,6077,San,Joaquin,County,CA,0,100,18.62,0,0,0,2018-12-18,2018-12-24,1,
20181211,6077,San,Joaquin,County,CA,0,100,18.62,0,0,0,2018-12-11,2018-12-17,1,
20181204,6077,San,Joaquin,County,CA,0,100,90.28,0,0,0,2018-12-04,2018-12-10,1,
20181127,6077,San,Joaquin,County,CA,0,100,100,0,0,0,2018-11-27,2018-12-03,1,
20181120,6077,San,Joaquin,County,CA,0,100,100,0,0,0,2018-11-20,2018-11-26,1,
20181113,6077,San,Joaquin,County,CA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,
20181106,6077,San,Joaquin,County,CA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,
20181030,6077,San,Joaquin,County,CA,86.42,13.58,0,0,0,0,2018-10-30,2018-11-05,1,
20181225,6079,San,Luis,Obispo,County,CA,0,100,100,33.64,0,0,2018-12-25,2018-12-31,1
20181218,6079,San,Luis,Obispo,County,CA,0,100,100,33.64,0,0,2018-12-18,2018-12-24,1
20181211,6079,San,Luis,Obispo,County,CA,0,100,100,33.64,0,0,2018-12-11,2018-12-17,1
20181204,6079,San,Luis,Obispo,County,CA,0,100,100,33.64,0,0,2018-12-04,2018-12-10,1
20181127,6079,San,Luis,Obispo,County,CA,0,100,100,33.64,0,0,2018-11-27,2018-12-03,1
20181120,6079,San,Luis,Obispo,County,CA,0,100,100,33.64,0,0,2018-11-20,2018-11-26,1
20181113,6079,San,Luis,Obispo,County,CA,0,100,88.66,33.64,0,0,2018-11-13,2018-11-19,1
20181106,6079,San,Luis,Obispo,County,CA,0,100,88.66,33.64,0,0,2018-11-06,2018-11-12,1
20181030,6079,San,Luis,Obispo,County,CA,0,100,88.66,33.64,0,0,2018-10-30,2018-11-05,1
20181225,6081,San,Mateo,County,CA,0,100,79.54,0,0,0,2018-12-25,2018-12-31,1,
20181218,6081,San,Mateo,County,CA,0,100,79.54,0,0,0,2018-12-18,2018-12-24,1,
20181211,6081,San,Mateo,County,CA,0,100,79.54,0,0,0,2018-12-11,2018-12-17,1,
20181204,6081,San,Mateo,County,CA,0,100,100,0,0,0,2018-12-04,2018-12-10,1,
20181127,6081,San,Mateo,County,CA,0,100,100,0,0,0,2018-11-27,2018-12-03,1,
20181120,6081,San,Mateo,County,CA,0,100,100,0,0,0,2018-11-20,2018-11-26,1,
20181113,6081,San,Mateo,County,CA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,
20181106,6081,San,Mateo,County,CA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,
20181030,6081,San,Mateo,County,CA,0,100,0,0,0,0,2018-10-30,2018-11-05,1,
20181225,6083,Santa,Barbara,County,CA,0,100,100,93.19,27.34,0,2018-12-25,2018-12-31,1,
20181218,6083,Santa,Barbara,County,CA,0,100,100,93.19,27.34,0,2018-12-18,2018-12-24,1,
20181211,6083,Santa,Barbara,County,CA,0,100,100,93.19,27.34,0,2018-12-11,2018-12-17,1,
20181204,6083,Santa,Barbara,County,CA,0,100,100,93.19,27.34,0,2018-12-04,2018-12-10,1,
20181127,6083,Santa,Barbara,County,CA,0,100,100,93.19,27.34,0,2018-11-27,2018-12-03,1,
20181120,6083,Santa,Barbara,County,CA,0,100,100,93.19,27.34,0,2018-11-20,2018-11-26,1,
20181113,6083,Santa,Barbara,County,CA,0,100,100,93.19,0,0,2018-11-13,2018-11-19,1,
20181106,6083,Santa,Barbara,County,CA,0,100,100,93.19,0,0,2018-11-06,2018-11-12,1,
20181030,6083,Santa,Barbara,County,CA,0,100,100,93.19,0,0,2018-10-30,2018-11-05,1,
20181225,6085,Santa,Clara,County,CA,0,100,100,0,0,0,2018-12-25,2018-12-31,1,
20181218,6085,Santa,Clara,County,CA,0,100,100,0,0,0,2018-12-18,2018-12-24,1,
20181211,6085,Santa,Clara,County,CA,0,100,100,0,0,0,2018-12-11,2018-12-17,1,
20181204,6085,Santa,Clara,County,CA,0,100,100,0,0,0,2018-12-04,2018-12-10,1,
20181127,6085,Santa,Clara,County,CA,0,100,100,0,0,0,2018-11-27,2018-12-03,1,
20181120,6085,Santa,Clara,County,CA,0,100,100,0,0,0,2018-11-20,2018-11-26,1,
20181113,6085,Santa,Clara,County,CA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,
20181106,6085,Santa,Clara,County,CA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,
20181030,6085,Santa,Clara,County,CA,0,100,0,0,0,0,2018-10-30,2018-11-05,1,
20181225,6087,Santa,Cruz,County,CA,0,100,100,0,0,0,2018-12-25,2018-12-31,1,
20181218,6087,Santa,Cruz,County,CA,0,100,100,0,0,0,2018-12-18,2018-12-24,1,
20181211,6087,Santa,Cruz,County,CA,0,100,100,0,0,0,2018-12-11,2018-12-17,1,
20181204,6087,Santa,Cruz,County,CA,0,100,100,0,0,0,2018-12-04,2018-12-10,1,
20181127,6087,Santa,Cruz,County,CA,0,100,100,0,0,0,2018-11-27,2018-12-03,1,
20181120,6087,Santa,Cruz,County,CA,0,100,100,0,0,0,2018-11-20,2018-11-26,1,
20181113,6087,Santa,Cruz,County,CA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,
20181106,6087,Santa,Cruz,County,CA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,
20181030,6087,Santa,Cruz,County,CA,0,100,0,0,0,0,2018-10-30,2018-11-05,1,
20181225,6089,Shasta,County,CA,0,100,99,0,0,0,2018-12-25,2018-12-31,1,,
20181218,6089,Shasta,County,CA,0,100,99,0,0,0,2018-12-18,2018-12-24,1,,
20181211,6089,Shasta,County,CA,0,100,99,0,0,0,2018-12-11,2018-12-17,1,,
20181204,6089,Shasta,County,CA,0,100,99,0,0,0,2018-12-04,2018-12-10,1,,
20181127,6089,Shasta,County,CA,0,100,99,0,0,0,2018-11-27,2018-12-03,1,,
20181120,6089,Shasta,County,CA,0,100,99,0,0,0,2018-11-20,2018-11-26,1,,
20181113,6089,Shasta,County,CA,0,100,42.86,0,0,0,2018-11-13,2018-11-19,1,,
20181106,6089,Shasta,County,CA,0,100,42.86,0,0,0,2018-11-06,2018-11-12,1,,
20181030,6089,Shasta,County,CA,24.24,75.76,28.92,0,0,0,2018-10-30,2018-11-05,1,,
20181225,6091,Sierra,County,CA,0,100,93.15,0,0,0,2018-12-25,2018-12-31,1,,
20181218,6091,Sierra,County,CA,0,100,93.15,0,0,0,2018-12-18,2018-12-24,1,,
20181211,6091,Sierra,County,CA,0,100,93.15,0,0,0,2018-12-11,2018-12-17,1,,
20181204,6091,Sierra,County,CA,0,100,93.15,0,0,0,2018-12-04,2018-12-10,1,,
20181127,6091,Sierra,County,CA,0,100,100,0,0,0,2018-11-27,2018-12-03,1,,
20181120,6091,Sierra,County,CA,0,100,100,0,0,0,2018-11-20,2018-11-26,1,,
20181113,6091,Sierra,County,CA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,6091,Sierra,County,CA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,6091,Sierra,County,CA,85.97,14.03,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,6093,Siskiyou,County,CA,0,100,99.67,68.23,17.65,0,2018-12-25,2018-12-31,1,,
20181218,6093,Siskiyou,County,CA,0,100,99.67,72.89,17.65,0,2018-12-18,2018-12-24,1,,
20181211,6093,Siskiyou,County,CA,0,100,99.67,72.89,17.65,0,2018-12-11,2018-12-17,1,,
20181204,6093,Siskiyou,County,CA,0,100,99.67,72.89,17.65,0,2018-12-04,2018-12-10,1,,
20181127,6093,Siskiyou,County,CA,0,100,99.61,72.89,17.65,0,2018-11-27,2018-12-03,1,,
20181120,6093,Siskiyou,County,CA,0,100,99.61,72.89,17.65,0,2018-11-20,2018-11-26,1,,
20181113,6093,Siskiyou,County,CA,0,100,87.86,72.89,17.65,0,2018-11-13,2018-11-19,1,,
20181106,6093,Siskiyou,County,CA,0,100,87.86,72.89,17.65,0,2018-11-06,2018-11-12,1,,
20181030,6093,Siskiyou,County,CA,0.46,99.54,77.64,43.24,0,0,2018-10-30,2018-11-05,1,,
20181225,6095,Solano,County,CA,0,100,0,0,0,0,2018-12-25,2018-12-31,1,,
