ReleaseDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20190402,49017,Garfield County,UT,100,0,0,0,0,0,2019-04-02,2019-04-08,1
20190326,49017,Garfield County,UT,100,0,0,0,0,0,2019-03-26,2019-04-01,1
20190319,49017,Garfield County,UT,8.53,91.47,0,0,0,0,2019-03-19,2019-03-25,1
20190312,49017,Garfield County,UT,8.53,91.47,0,0,0,0,2019-03-12,2019-03-18,1
20190305,49017,Garfield County,UT,0,100,5.96,0,0,0,2019-03-05,2019-03-11,1
20190226,49017,Garfield County,UT,0,100,5.46,0,0,0,2019-02-26,2019-03-04,1
20190219,49017,Garfield County,UT,0,100,90.82,0,0,0,2019-02-19,2019-02-25,1
20190212,49017,Garfield County,UT,0,100,90.98,0,0,0,2019-02-12,2019-02-18,1
20190205,49017,Garfield County,UT,0,100,100,0,0,0,2019-02-05,2019-02-11,1
20190129,49017,Garfield County,UT,0,100,100,0,0,0,2019-01-29,2019-02-04,1
20190122,49017,Garfield County,UT,0,100,100,0,0,0,2019-01-22,2019-01-28,1
20190115,49017,Garfield County,UT,0,100,100,52.61,0,0,2019-01-15,2019-01-21,1
20190108,49017,Garfield County,UT,0,100,100,52.61,0,0,2019-01-08,2019-01-14,1
20190101,49017,Garfield County,UT,0,100,100,52.61,0,0,2019-01-01,2019-01-07,1
20190430,49019,Grand County,UT,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,49019,Grand County,UT,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,49019,Grand County,UT,100,0,0,0,0,0,2019-04-16,2019-04-22,1
20190409,49019,Grand County,UT,100,0,0,0,0,0,2019-04-09,2019-04-15,1
20190402,49019,Grand County,UT,100,0,0,0,0,0,2019-04-02,2019-04-08,1
20190326,49019,Grand County,UT,100,0,0,0,0,0,2019-03-26,2019-04-01,1
20190319,49019,Grand County,UT,0,100,0,0,0,0,2019-03-19,2019-03-25,1
20190312,49019,Grand County,UT,0,100,0,0,0,0,2019-03-12,2019-03-18,1
20190305,49019,Grand County,UT,0,100,18.01,0,0,0,2019-03-05,2019-03-11,1
20190226,49019,Grand County,UT,0,100,17,0,0,0,2019-02-26,2019-03-04,1
20190219,49019,Grand County,UT,0,100,100,0.04,0,0,2019-02-19,2019-02-25,1
20190212,49019,Grand County,UT,0,100,100,0.04,0,0,2019-02-12,2019-02-18,1
20190205,49019,Grand County,UT,0,100,100,0.04,0,0,2019-02-05,2019-02-11,1
20190129,49019,Grand County,UT,0,100,100,0.04,0,0,2019-01-29,2019-02-04,1
20190122,49019,Grand County,UT,0,100,100,0.04,0,0,2019-01-22,2019-01-28,1
20190115,49019,Grand County,UT,0,100,100,100,0,0,2019-01-15,2019-01-21,1
20190108,49019,Grand County,UT,0,100,100,100,0,0,2019-01-08,2019-01-14,1
20190101,49019,Grand County,UT,0,100,100,100,0,0,2019-01-01,2019-01-07,1
20190430,49021,Iron County,UT,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,49021,Iron County,UT,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,49021,Iron County,UT,100,0,0,0,0,0,2019-04-16,2019-04-22,1
20190409,49021,Iron County,UT,100,0,0,0,0,0,2019-04-09,2019-04-15,1
20190402,49021,Iron County,UT,100,0,0,0,0,0,2019-04-02,2019-04-08,1
20190326,49021,Iron County,UT,100,0,0,0,0,0,2019-03-26,2019-04-01,1
20190319,49021,Iron County,UT,11.12,88.88,0,0,0,0,2019-03-19,2019-03-25,1
20190312,49021,Iron County,UT,11.12,88.88,0,0,0,0,2019-03-12,2019-03-18,1
20190305,49021,Iron County,UT,0,100,75.33,0,0,0,2019-03-05,2019-03-11,1
20190226,49021,Iron County,UT,0,100,75.33,0,0,0,2019-02-26,2019-03-04,1
20190219,49021,Iron County,UT,0,100,76.06,0,0,0,2019-02-19,2019-02-25,1
20190212,49021,Iron County,UT,0,100,76.05,0,0,0,2019-02-12,2019-02-18,1
20190205,49021,Iron County,UT,0,100,91.28,0,0,0,2019-02-05,2019-02-11,1
20190129,49021,Iron County,UT,0,100,91.28,0,0,0,2019-01-29,2019-02-04,1
20190122,49021,Iron County,UT,0,100,91.47,0,0,0,2019-01-22,2019-01-28,1
20190115,49021,Iron County,UT,0,100,100,0,0,0,2019-01-15,2019-01-21,1
20190108,49021,Iron County,UT,0,100,100,0,0,0,2019-01-08,2019-01-14,1
20190101,49021,Iron County,UT,0,100,100,0,0,0,2019-01-01,2019-01-07,1
20190430,49023,Juab County,UT,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,49023,Juab County,UT,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,49023,Juab County,UT,46.34,53.66,0,0,0,0,2019-04-16,2019-04-22,1
20190409,49023,Juab County,UT,7.7,92.3,0,0,0,0,2019-04-09,2019-04-15,1
20190402,49023,Juab County,UT,7.63,92.37,0,0,0,0,2019-04-02,2019-04-08,1
20190326,49023,Juab County,UT,7.63,92.37,0,0,0,0,2019-03-26,2019-04-01,1
20190319,49023,Juab County,UT,0,100,16.97,0,0,0,2019-03-19,2019-03-25,1
20190312,49023,Juab County,UT,0,100,16.97,0,0,0,2019-03-12,2019-03-18,1
20190305,49023,Juab County,UT,0,100,100,0,0,0,2019-03-05,2019-03-11,1
20190226,49023,Juab County,UT,0,100,100,0,0,0,2019-02-26,2019-03-04,1
20190219,49023,Juab County,UT,0,100,100,8.44,0,0,2019-02-19,2019-02-25,1
20190212,49023,Juab County,UT,0,100,100,8.44,0,0,2019-02-12,2019-02-18,1
20190205,49023,Juab County,UT,0,100,100,0,0,0,2019-02-05,2019-02-11,1
20190129,49023,Juab County,UT,0,100,100,0,0,0,2019-01-29,2019-02-04,1
20190122,49023,Juab County,UT,0,100,100,32.7,0,0,2019-01-22,2019-01-28,1
20190115,49023,Juab County,UT,0,100,100,99.08,0,0,2019-01-15,2019-01-21,1
20190108,49023,Juab County,UT,0,100,100,99.08,0,0,2019-01-08,2019-01-14,1
20190101,49023,Juab County,UT,0,100,100,99.08,0,0,2019-01-01,2019-01-07,1
20190430,49025,Kane County,UT,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,49025,Kane County,UT,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,49025,Kane County,UT,99.92,0.08,0,0,0,0,2019-04-16,2019-04-22,1
20190409,49025,Kane County,UT,99.92,0.08,0,0,0,0,2019-04-09,2019-04-15,1
20190402,49025,Kane County,UT,99.92,0.08,0,0,0,0,2019-04-02,2019-04-08,1
20190326,49025,Kane County,UT,99.92,0.08,0,0,0,0,2019-03-26,2019-04-01,1
20190319,49025,Kane County,UT,67.64,32.36,0,0,0,0,2019-03-19,2019-03-25,1
20190312,49025,Kane County,UT,60.45,39.55,0,0,0,0,2019-03-12,2019-03-18,1
20190305,49025,Kane County,UT,12.9,87.1,0.02,0,0,0,2019-03-05,2019-03-11,1
20190226,49025,Kane County,UT,12.9,87.1,0,0,0,0,2019-02-26,2019-03-04,1
20190219,49025,Kane County,UT,0,100,55.28,0,0,0,2019-02-19,2019-02-25,1
20190212,49025,Kane County,UT,0,100,61.37,0,0,0,2019-02-12,2019-02-18,1
20190205,49025,Kane County,UT,0,100,84.96,0,0,0,2019-02-05,2019-02-11,1
20190129,49025,Kane County,UT,0,100,84.96,0,0,0,2019-01-29,2019-02-04,1
20190122,49025,Kane County,UT,0,100,85.17,0,0,0,2019-01-22,2019-01-28,1
20190115,49025,Kane County,UT,0,100,100,11.96,0,0,2019-01-15,2019-01-21,1
20190108,49025,Kane County,UT,0,100,100,11.96,0,0,2019-01-08,2019-01-14,1
20190101,49025,Kane County,UT,0,100,100,11.96,0,0,2019-01-01,2019-01-07,1
20190430,49027,Millard County,UT,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,49027,Millard County,UT,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,49027,Millard County,UT,78.31,21.69,0,0,0,0,2019-04-16,2019-04-22,1
20190409,49027,Millard County,UT,54.1,45.9,0,0,0,0,2019-04-09,2019-04-15,1
20190402,49027,Millard County,UT,49.92,50.08,0,0,0,0,2019-04-02,2019-04-08,1
20190326,49027,Millard County,UT,49.92,50.08,0,0,0,0,2019-03-26,2019-04-01,1
20190319,49027,Millard County,UT,0,100,2.52,0,0,0,2019-03-19,2019-03-25,1
20190312,49027,Millard County,UT,0,100,2.52,0,0,0,2019-03-12,2019-03-18,1
20190305,49027,Millard County,UT,0,100,100,0,0,0,2019-03-05,2019-03-11,1
20190226,49027,Millard County,UT,0,100,100,0,0,0,2019-02-26,2019-03-04,1
20190219,49027,Millard County,UT,0,100,100,0.03,0,0,2019-02-19,2019-02-25,1
20190212,49027,Millard County,UT,0,100,100,0.03,0,0,2019-02-12,2019-02-18,1
20190205,49027,Millard County,UT,0,100,100,0,0,0,2019-02-05,2019-02-11,1
20190129,49027,Millard County,UT,0,100,100,0,0,0,2019-01-29,2019-02-04,1
20190122,49027,Millard County,UT,0,100,100,0.55,0,0,2019-01-22,2019-01-28,1
20190115,49027,Millard County,UT,0,100,100,45.64,0,0,2019-01-15,2019-01-21,1
20190108,49027,Millard County,UT,0,100,100,45.64,0,0,2019-01-08,2019-01-14,1
20190101,49027,Millard County,UT,0,100,100,45.64,0,0,2019-01-01,2019-01-07,1
20190430,49029,Morgan County,UT,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,49029,Morgan County,UT,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,49029,Morgan County,UT,67.7,32.3,0,0,0,0,2019-04-16,2019-04-22,1
20190409,49029,Morgan County,UT,0,100,21.07,0,0,0,2019-04-09,2019-04-15,1
20190402,49029,Morgan County,UT,0,100,21.02,0,0,0,2019-04-02,2019-04-08,1
20190326,49029,Morgan County,UT,0,100,21.02,0,0,0,2019-03-26,2019-04-01,1
20190319,49029,Morgan County,UT,0,100,21.02,0,0,0,2019-03-19,2019-03-25,1
20190312,49029,Morgan County,UT,0,100,21.02,0,0,0,2019-03-12,2019-03-18,1
20190305,49029,Morgan County,UT,0,100,100,0,0,0,2019-03-05,2019-03-11,1
20190226,49029,Morgan County,UT,0,100,100,0,0,0,2019-02-26,2019-03-04,1
20190219,49029,Morgan County,UT,0,100,100,0,0,0,2019-02-19,2019-02-25,1
20190212,49029,Morgan County,UT,0,100,100,15.06,0,0,2019-02-12,2019-02-18,1
20190205,49029,Morgan County,UT,0,100,100,40.78,0,0,2019-02-05,2019-02-11,1
20190129,49029,Morgan County,UT,0,100,100,40.78,0,0,2019-01-29,2019-02-04,1
20190122,49029,Morgan County,UT,0,100,100,99.84,0,0,2019-01-22,2019-01-28,1
20190115,49029,Morgan County,UT,0,100,100,99.84,0,0,2019-01-15,2019-01-21,1
20190108,49029,Morgan County,UT,0,100,100,99.84,0,0,2019-01-08,2019-01-14,1
20190101,49029,Morgan County,UT,0,100,100,99.84,0,0,2019-01-01,2019-01-07,1
20190430,49031,Piute County,UT,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,49031,Piute County,UT,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,49031,Piute County,UT,100,0,0,0,0,0,2019-04-16,2019-04-22,1
20190409,49031,Piute County,UT,100,0,0,0,0,0,2019-04-09,2019-04-15,1
20190402,49031,Piute County,UT,100,0,0,0,0,0,2019-04-02,2019-04-08,1
20190326,49031,Piute County,UT,100,0,0,0,0,0,2019-03-26,2019-04-01,1
20190319,49031,Piute County,UT,0,100,0,0,0,0,2019-03-19,2019-03-25,1
20190312,49031,Piute County,UT,0,100,0,0,0,0,2019-03-12,2019-03-18,1
20190305,49031,Piute County,UT,0,100,97.12,0,0,0,2019-03-05,2019-03-11,1
20190226,49031,Piute County,UT,0,100,97.12,0,0,0,2019-02-26,2019-03-04,1
20190219,49031,Piute County,UT,0,100,100,0,0,0,2019-02-19,2019-02-25,1
20190212,49031,Piute County,UT,0,100,100,0,0,0,2019-02-12,2019-02-18,1
20190205,49031,Piute County,UT,0,100,100,0,0,0,2019-02-05,2019-02-11,1
20190129,49031,Piute County,UT,0,100,100,0,0,0,2019-01-29,2019-02-04,1
20190122,49031,Piute County,UT,0,100,100,0,0,0,2019-01-22,2019-01-28,1
20190115,49031,Piute County,UT,0,100,100,15.29,0,0,2019-01-15,2019-01-21,1
20190108,49031,Piute County,UT,0,100,100,15.29,0,0,2019-01-08,2019-01-14,1
20190101,49031,Piute County,UT,0,100,100,15.29,0,0,2019-01-01,2019-01-07,1
20190430,49033,Rich County,UT,97.44,2.56,0,0,0,0,2019-04-30,2019-05-06,1
20190423,49033,Rich County,UT,83.94,16.06,0,0,0,0,2019-04-23,2019-04-29,1
20190416,49033,Rich County,UT,9.13,90.87,14.59,0,0,0,2019-04-16,2019-04-22,1
20190409,49033,Rich County,UT,0,100,99.52,0,0,0,2019-04-09,2019-04-15,1
20190402,49033,Rich County,UT,0,100,99.52,0,0,0,2019-04-02,2019-04-08,1
20190326,49033,Rich County,UT,0,100,99.52,0,0,0,2019-03-26,2019-04-01,1
20190319,49033,Rich County,UT,0,100,100,0,0,0,2019-03-19,2019-03-25,1
20190312,49033,Rich County,UT,0,100,100,0,0,0,2019-03-12,2019-03-18,1
20190305,49033,Rich County,UT,0,100,100,0,0,0,2019-03-05,2019-03-11,1
20190226,49033,Rich County,UT,0,100,100,0,0,0,2019-02-26,2019-03-04,1
20190219,49033,Rich County,UT,0,100,100,0,0,0,2019-02-19,2019-02-25,1
20190212,49033,Rich County,UT,0,100,100,0,0,0,2019-02-12,2019-02-18,1
20190205,49033,Rich County,UT,0,100,100,0.77,0,0,2019-02-05,2019-02-11,1
20190129,49033,Rich County,UT,0,100,100,0.77,0,0,2019-01-29,2019-02-04,1
20190122,49033,Rich County,UT,0,100,100,12.73,0,0,2019-01-22,2019-01-28,1
20190115,49033,Rich County,UT,0,100,100,12.73,0,0,2019-01-15,2019-01-21,1
20190108,49033,Rich County,UT,0,100,96.69,12.73,0,0,2019-01-08,2019-01-14,1
20190101,49033,Rich County,UT,0,100,96.69,12.73,0,0,2019-01-01,2019-01-07,1
20190430,49035,Salt Lake County,UT,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,49035,Salt Lake County,UT,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,49035,Salt Lake County,UT,100,0,0,0,0,0,2019-04-16,2019-04-22,1
20190409,49035,Salt Lake County,UT,0,100,0,0,0,0,2019-04-09,2019-04-15,1
20190402,49035,Salt Lake County,UT,0,100,0,0,0,0,2019-04-02,2019-04-08,1
20190326,49035,Salt Lake County,UT,0,100,0,0,0,0,2019-03-26,2019-04-01,1
20190319,49035,Salt Lake County,UT,0,100,0,0,0,0,2019-03-19,2019-03-25,1
20190312,49035,Salt Lake County,UT,0,100,0,0,0,0,2019-03-12,2019-03-18,1
20190305,49035,Salt Lake County,UT,0,100,100,0,0,0,2019-03-05,2019-03-11,1
20190226,49035,Salt Lake County,UT,0,100,100,0,0,0,2019-02-26,2019-03-04,1
20190219,49035,Salt Lake County,UT,0,100,100,36.74,0,0,2019-02-19,2019-02-25,1
20190212,49035,Salt Lake County,UT,0,100,100,38.86,0,0,2019-02-12,2019-02-18,1
20190205,49035,Salt Lake County,UT,0,100,100,74.95,0,0,2019-02-05,2019-02-11,1
20190129,49035,Salt Lake County,UT,0,100,100,74.95,0,0,2019-01-29,2019-02-04,1
20190122,49035,Salt Lake County,UT,0,100,100,81.4,0,0,2019-01-22,2019-01-28,1
20190115,49035,Salt Lake County,UT,0,100,100,100,0,0,2019-01-15,2019-01-21,1
20190108,49035,Salt Lake County,UT,0,100,100,100,0,0,2019-01-08,2019-01-14,1
20190101,49035,Salt Lake County,UT,0,100,100,100,0,0,2019-01-01,2019-01-07,1
20190430,49037,San Juan County,UT,77.64,22.36,4.71,0,0,0,2019-04-30,2019-05-06,1
20190423,49037,San Juan County,UT,58.18,41.82,14.03,0,0,0,2019-04-23,2019-04-29,1
20190416,49037,San Juan County,UT,33.17,66.83,14.03,0,0,0,2019-04-16,2019-04-22,1
20190409,49037,San Juan County,UT,33.17,66.83,14.03,0,0,0,2019-04-09,2019-04-15,1
20190402,49037,San Juan County,UT,33.17,66.83,14.03,0,0,0,2019-04-02,2019-04-08,1
20190326,49037,San Juan County,UT,33.17,66.83,14.03,0,0,0,2019-03-26,2019-04-01,1
20190319,49037,San Juan County,UT,0.01,99.99,15.55,0,0,0,2019-03-19,2019-03-25,1
20190312,49037,San Juan County,UT,0,100,22.58,0,0,0,2019-03-12,2019-03-18,1
20190305,49037,San Juan County,UT,0,100,96.91,16.54,0,0,2019-03-05,2019-03-11,1
20190226,49037,San Juan County,UT,0,100,96.32,18.62,0,0,2019-02-26,2019-03-04,1
20190219,49037,San Juan County,UT,0,100,100,73.51,6.9,0,2019-02-19,2019-02-25,1
20190212,49037,San Juan County,UT,0,100,100,73.51,19.17,0,2019-02-12,2019-02-18,1
20190205,49037,San Juan County,UT,0,100,100,73.55,19.17,0,2019-02-05,2019-02-11,1
20190129,49037,San Juan County,UT,0,100,100,73.55,19.17,0,2019-01-29,2019-02-04,1
20190122,49037,San Juan County,UT,0,100,100,73.55,19.17,0,2019-01-22,2019-01-28,1
20190115,49037,San Juan County,UT,0,100,100,99.75,57.69,19.31,2019-01-15,2019-01-21,1
20190108,49037,San Juan County,UT,0,100,100,99.75,57.69,19.31,2019-01-08,2019-01-14,1
20190101,49037,San Juan County,UT,0,100,100,99.75,57.69,19.31,2019-01-01,2019-01-07,1
20190430,49039,Sanpete County,UT,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,49039,Sanpete County,UT,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,49039,Sanpete County,UT,100,0,0,0,0,0,2019-04-16,2019-04-22,1
20190409,49039,Sanpete County,UT,80.17,19.83,0,0,0,0,2019-04-09,2019-04-15,1
20190402,49039,Sanpete County,UT,79.35,20.65,0,0,0,0,2019-04-02,2019-04-08,1
20190326,49039,Sanpete County,UT,79.35,20.65,0,0,0,0,2019-03-26,2019-04-01,1
20190319,49039,Sanpete County,UT,0,100,0,0,0,0,2019-03-19,2019-03-25,1
20190312,49039,Sanpete County,UT,0,100,0,0,0,0,2019-03-12,2019-03-18,1
20190305,49039,Sanpete County,UT,0,100,100,0,0,0,2019-03-05,2019-03-11,1
20190226,49039,Sanpete County,UT,0,100,100,0,0,0,2019-02-26,2019-03-04,1
20190219,49039,Sanpete County,UT,0,100,100,0,0,0,2019-02-19,2019-02-25,1
20190212,49039,Sanpete County,UT,0,100,100,0,0,0,2019-02-12,2019-02-18,1
20190205,49039,Sanpete County,UT,0,100,100,0,0,0,2019-02-05,2019-02-11,1
20190129,49039,Sanpete County,UT,0,100,100,0,0,0,2019-01-29,2019-02-04,1
20190122,49039,Sanpete County,UT,0,100,100,62.16,0,0,2019-01-22,2019-01-28,1
20190115,49039,Sanpete County,UT,0,100,100,97.69,0,0,2019-01-15,2019-01-21,1
20190108,49039,Sanpete County,UT,0,100,100,97.69,0,0,2019-01-08,2019-01-14,1
20190101,49039,Sanpete County,UT,0,100,100,97.69,0,0,2019-01-01,2019-01-07,1
20190430,49041,Sevier County,UT,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,49041,Sevier County,UT,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,49041,Sevier County,UT,100,0,0,0,0,0,2019-04-16,2019-04-22,1
20190409,49041,Sevier County,UT,100,0,0,0,0,0,2019-04-09,2019-04-15,1
20190402,49041,Sevier County,UT,100,0,0,0,0,0,2019-04-02,2019-04-08,1
20190326,49041,Sevier County,UT,100,0,0,0,0,0,2019-03-26,2019-04-01,1
20190319,49041,Sevier County,UT,0,100,0,0,0,0,2019-03-19,2019-03-25,1
20190312,49041,Sevier County,UT,0,100,0,0,0,0,2019-03-12,2019-03-18,1
20190305,49041,Sevier County,UT,0,100,100,0,0,0,2019-03-05,2019-03-11,1
20190226,49041,Sevier County,UT,0,100,100,0,0,0,2019-02-26,2019-03-04,1
20190219,49041,Sevier County,UT,0,100,100,0,0,0,2019-02-19,2019-02-25,1
20190212,49041,Sevier County,UT,0,100,100,0,0,0,2019-02-12,2019-02-18,1
20190205,49041,Sevier County,UT,0,100,100,0,0,0,2019-02-05,2019-02-11,1
20190129,49041,Sevier County,UT,0,100,100,0,0,0,2019-01-29,2019-02-04,1
20190122,49041,Sevier County,UT,0,100,100,0,0,0,2019-01-22,2019-01-28,1
20190115,49041,Sevier County,UT,0,100,100,66.27,0,0,2019-01-15,2019-01-21,1
20190108,49041,Sevier County,UT,0,100,100,66.27,0,0,2019-01-08,2019-01-14,1
20190101,49041,Sevier County,UT,0,100,100,66.27,0,0,2019-01-01,2019-01-07,1
20190430,49043,Summit County,UT,98.9,1.1,0,0,0,0,2019-04-30,2019-05-06,1
20190423,49043,Summit County,UT,88.96,11.04,0,0,0,0,2019-04-23,2019-04-29,1
20190416,49043,Summit County,UT,64.16,35.84,0,0,0,0,2019-04-16,2019-04-22,1
20190409,49043,Summit County,UT,13.91,86.09,8.01,0,0,0,2019-04-09,2019-04-15,1
20190402,49043,Summit County,UT,12.4,87.6,8.01,0,0,0,2019-04-02,2019-04-08,1
20190326,49043,Summit County,UT,12.4,87.6,8.01,0,0,0,2019-03-26,2019-04-01,1
20190319,49043,Summit County,UT,0,100,8.01,0,0,0,2019-03-19,2019-03-25,1
20190312,49043,Summit County,UT,0,100,8.01,0,0,0,2019-03-12,2019-03-18,1
20190305,49043,Summit County,UT,0,100,44.14,0,0,0,2019-03-05,2019-03-11,1
20190226,49043,Summit County,UT,0,100,44.14,0,0,0,2019-02-26,2019-03-04,1
20190219,49043,Summit County,UT,0,100,100,0,0,0,2019-02-19,2019-02-25,1
20190212,49043,Summit County,UT,0,100,100,0,0,0,2019-02-12,2019-02-18,1
20190205,49043,Summit County,UT,0,100,100,19.79,0,0,2019-02-05,2019-02-11,1
20190129,49043,Summit County,UT,0,100,100,19.79,0,0,2019-01-29,2019-02-04,1
20190122,49043,Summit County,UT,0,100,100,36.14,0,0,2019-01-22,2019-01-28,1
20190115,49043,Summit County,UT,0,100,100,36.14,0,0,2019-01-15,2019-01-21,1
20190108,49043,Summit County,UT,0,100,100,36.14,0,0,2019-01-08,2019-01-14,1
20190101,49043,Summit County,UT,0,100,100,36.14,0,0,2019-01-01,2019-01-07,1
20190430,49045,Tooele County,UT,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,49045,Tooele County,UT,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,49045,Tooele County,UT,39.25,60.75,0,0,0,0,2019-04-16,2019-04-22,1
20190409,49045,Tooele County,UT,8.27,91.73,0,0,0,0,2019-04-09,2019-04-15,1
20190402,49045,Tooele County,UT,8.57,91.43,0,0,0,0,2019-04-02,2019-04-08,1
20190326,49045,Tooele County,UT,8.57,91.43,0,0,0,0,2019-03-26,2019-04-01,1
20190319,49045,Tooele County,UT,7.88,92.12,6.97,0,0,0,2019-03-19,2019-03-25,1
20190312,49045,Tooele County,UT,0,100,6.97,0,0,0,2019-03-12,2019-03-18,1
20190305,49045,Tooele County,UT,0,100,100,0,0,0,2019-03-05,2019-03-11,1
20190226,49045,Tooele County,UT,0,100,100,26.12,0,0,2019-02-26,2019-03-04,1
20190219,49045,Tooele County,UT,0,100,100,66.53,0,0,2019-02-19,2019-02-25,1
20190212,49045,Tooele County,UT,0,100,100,66.53,0,0,2019-02-12,2019-02-18,1
20190205,49045,Tooele County,UT,0,100,100,64.23,0,0,2019-02-05,2019-02-11,1
20190129,49045,Tooele County,UT,0,100,100,64.23,0,0,2019-01-29,2019-02-04,1
20190122,49045,Tooele County,UT,0,100,100,92.97,0,0,2019-01-22,2019-01-28,1
20190115,49045,Tooele County,UT,0,100,100,100,0,0,2019-01-15,2019-01-21,1
20190108,49045,Tooele County,UT,0,100,100,100,0,0,2019-01-08,2019-01-14,1
20190101,49045,Tooele County,UT,0,100,100,100,0,0,2019-01-01,2019-01-07,1
20190430,49047,Uintah County,UT,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,49047,Uintah County,UT,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,49047,Uintah County,UT,100,0,0,0,0,0,2019-04-16,2019-04-22,1
20190409,49047,Uintah County,UT,100,0,0,0,0,0,2019-04-09,2019-04-15,1
20190402,49047,Uintah County,UT,99.97,0.03,0,0,0,0,2019-04-02,2019-04-08,1
20190326,49047,Uintah County,UT,99.97,0.03,0,0,0,0,2019-03-26,2019-04-01,1
20190319,49047,Uintah County,UT,27.6,72.4,0,0,0,0,2019-03-19,2019-03-25,1
20190312,49047,Uintah County,UT,0,100,0,0,0,0,2019-03-12,2019-03-18,1
20190305,49047,Uintah County,UT,0,100,0,0,0,0,2019-03-05,2019-03-11,1
20190226,49047,Uintah County,UT,0,100,0,0,0,0,2019-02-26,2019-03-04,1
20190219,49047,Uintah County,UT,0,100,100,0,0,0,2019-02-19,2019-02-25,1
20190212,49047,Uintah County,UT,0,100,100,0,0,0,2019-02-12,2019-02-18,1
20190205,49047,Uintah County,UT,0,100,100,0,0,0,2019-02-05,2019-02-11,1
20190129,49047,Uintah County,UT,0,100,100,0,0,0,2019-01-29,2019-02-04,1
20190122,49047,Uintah County,UT,0,100,100,22.06,0,0,2019-01-22,2019-01-28,1
20190115,49047,Uintah County,UT,0,100,100,99.55,0,0,2019-01-15,2019-01-21,1
20190108,49047,Uintah County,UT,0,100,100,99.55,0,0,2019-01-08,2019-01-14,1
20190101,49047,Uintah County,UT,0,100,100,99.55,43.8,0,2019-01-01,2019-01-07,1
20190430,49049,Utah County,UT,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,49049,Utah County,UT,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,49049,Utah County,UT,99.97,0.03,0,0,0,0,2019-04-16,2019-04-22,1
20190409,49049,Utah County,UT,47.83,52.17,0,0,0,0,2019-04-09,2019-04-15,1
20190402,49049,Utah County,UT,47.24,52.76,0,0,0,0,2019-04-02,2019-04-08,1
20190326,49049,Utah County,UT,47.24,52.76,0,0,0,0,2019-03-26,2019-04-01,1
20190319,49049,Utah County,UT,0,100,0,0,0,0,2019-03-19,2019-03-25,1
20190312,49049,Utah County,UT,0,100,0,0,0,0,2019-03-12,2019-03-18,1
20190305,49049,Utah County,UT,0,100,98.74,0,0,0,2019-03-05,2019-03-11,1
20190226,49049,Utah County,UT,0,100,98.74,0,0,0,2019-02-26,2019-03-04,1
20190219,49049,Utah County,UT,0,100,100,0,0,0,2019-02-19,2019-02-25,1
20190212,49049,Utah County,UT,0,100,100,0,0,0,2019-02-12,2019-02-18,1
20190205,49049,Utah County,UT,0,100,100,0.17,0,0,2019-02-05,2019-02-11,1
20190129,49049,Utah County,UT,0,100,100,0.17,0,0,2019-01-29,2019-02-04,1
20190122,49049,Utah County,UT,0,100,100,17.08,0,0,2019-01-22,2019-01-28,1
20190115,49049,Utah County,UT,0,100,100,100,0,0,2019-01-15,2019-01-21,1
20190108,49049,Utah County,UT,0,100,100,100,0,0,2019-01-08,2019-01-14,1
20190101,49049,Utah County,UT,0,100,100,100,0,0,2019-01-01,2019-01-07,1
20190430,49051,Wasatch County,UT,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,49051,Wasatch County,UT,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,49051,Wasatch County,UT,87.55,12.45,0,0,0,0,2019-04-16,2019-04-22,1
20190409,49051,Wasatch County,UT,71.98,28.02,0,0,0,0,2019-04-09,2019-04-15,1
